Time,Gene_Name,KEGG_ID,Pathway_ID,Pathway_info,Pathway_details,FC,p_adj
24,rpmA,K02899,9122,Translation,03011 Ribosome [BR:ko03011],-1.848969984,4.71e-11
36,rpmA,K02899,9122,Translation,03011 Ribosome [BR:ko03011],-0.586517307,0.006666289
0,rpmB,K02902,9122,Translation,03010 Ribosome [PATH:ko03010],0.017597197,0.999823315
12,rpmB,K02902,9122,Translation,03010 Ribosome [PATH:ko03010],0.046684427,0.906944121
24,rpmB,K02902,9122,Translation,03010 Ribosome [PATH:ko03010],0.082490413,0.841130546
36,rpmB,K02902,9122,Translation,03010 Ribosome [PATH:ko03010],0.315798137,0.141526831
0,rpmB,K02902,9122,Translation,03011 Ribosome [BR:ko03011],0.017597197,0.999823315
12,rpmB,K02902,9122,Translation,03011 Ribosome [BR:ko03011],0.046684427,0.906944121
24,rpmB,K02902,9122,Translation,03011 Ribosome [BR:ko03011],0.082490413,0.841130546
36,rpmB,K02902,9122,Translation,03011 Ribosome [BR:ko03011],0.315798137,0.141526831
0,rpmC,K02904,9122,Translation,03010 Ribosome [PATH:ko03010],-0.148147847,0.999823315
12,rpmC,K02904,9122,Translation,03010 Ribosome [PATH:ko03010],-0.199922677,0.702803793
24,rpmC,K02904,9122,Translation,03010 Ribosome [PATH:ko03010],-2.126366082,3.4e-11
36,rpmC,K02904,9122,Translation,03010 Ribosome [PATH:ko03010],-0.807654744,3.31e-5
0,rpmC,K02904,9122,Translation,03011 Ribosome [BR:ko03011],-0.148147847,0.999823315
12,rpmC,K02904,9122,Translation,03011 Ribosome [BR:ko03011],-0.199922677,0.702803793
24,rpmC,K02904,9122,Translation,03011 Ribosome [BR:ko03011],-2.126366082,3.4e-11
36,rpmC,K02904,9122,Translation,03011 Ribosome [BR:ko03011],-0.807654744,3.31e-5
0,rpmE,K02909,9122,Translation,03011 Ribosome [BR:ko03011],-0.143246892,0.999823315
12,rpmE,K02909,9122,Translation,03011 Ribosome [BR:ko03011],-0.130957808,0.779675853
24,rpmE,K02909,9122,Translation,03011 Ribosome [BR:ko03011],-1.403452905,1.24e-6
36,rpmE,K02909,9122,Translation,03011 Ribosome [BR:ko03011],-1.105543285,1.25e-6
0,rpmE,K02909,9122,Translation,03010 Ribosome [PATH:ko03010],-0.143246892,0.999823315
12,rpmE,K02909,9122,Translation,03010 Ribosome [PATH:ko03010],-0.130957808,0.779675853
24,rpmE,K02909,9122,Translation,03010 Ribosome [PATH:ko03010],-1.403452905,1.24e-6
36,rpmE,K02909,9122,Translation,03010 Ribosome [PATH:ko03010],-1.105543285,1.25e-6
0,rpmF,K02911,9122,Translation,03011 Ribosome [BR:ko03011],-0.126806596,0.999823315
12,rpmF,K02911,9122,Translation,03011 Ribosome [BR:ko03011],0.232567584,0.782434348
24,rpmF,K02911,9122,Translation,03011 Ribosome [BR:ko03011],-1.629095809,3.58e-6
36,rpmF,K02911,9122,Translation,03011 Ribosome [BR:ko03011],-0.442349003,0.261604975
0,rpmF,K02911,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029],-0.126806596,0.999823315
12,rpmF,K02911,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029],0.232567584,0.782434348
24,rpmF,K02911,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029],-1.629095809,3.58e-6
36,rpmF,K02911,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029],-0.442349003,0.261604975
0,rpmF,K02911,9122,Translation,03010 Ribosome [PATH:ko03010],-0.126806596,0.999823315
12,rpmF,K02911,9122,Translation,03010 Ribosome [PATH:ko03010],0.232567584,0.782434348
24,rpmF,K02911,9122,Translation,03010 Ribosome [PATH:ko03010],-1.629095809,3.58e-6
36,rpmF,K02911,9122,Translation,03010 Ribosome [PATH:ko03010],-0.442349003,0.261604975
0,rpmG,K02913,9122,Translation,03010 Ribosome [PATH:ko03010],-0.456743342,0.999823315
12,rpmG,K02913,9122,Translation,03010 Ribosome [PATH:ko03010],-0.316455711,0.595011515
24,rpmG,K02913,9122,Translation,03010 Ribosome [PATH:ko03010],-1.954910533,2.21e-10
36,rpmG,K02913,9122,Translation,03010 Ribosome [PATH:ko03010],-0.531803442,0.006992813
0,rpmG,K02913,9122,Translation,03011 Ribosome [BR:ko03011],-0.456743342,0.999823315
12,rpmG,K02913,9122,Translation,03011 Ribosome [BR:ko03011],-0.316455711,0.595011515
24,rpmG,K02913,9122,Translation,03011 Ribosome [BR:ko03011],-1.954910533,2.21e-10
36,rpmG,K02913,9122,Translation,03011 Ribosome [BR:ko03011],-0.531803442,0.006992813
0,rpmH,K02914,9122,Translation,03011 Ribosome [BR:ko03011],-0.064914125,0.999823315
12,rpmH,K02914,9122,Translation,03011 Ribosome [BR:ko03011],0.316950491,0.453682204
24,rpmH,K02914,9122,Translation,03011 Ribosome [BR:ko03011],-1.254891828,0.00569563
36,rpmH,K02914,9122,Translation,03011 Ribosome [BR:ko03011],-0.511281699,0.063331109
0,rpmH,K02914,9122,Translation,03010 Ribosome [PATH:ko03010],-0.064914125,0.999823315
12,rpmH,K02914,9122,Translation,03010 Ribosome [PATH:ko03010],0.316950491,0.453682204
24,rpmH,K02914,9122,Translation,03010 Ribosome [PATH:ko03010],-1.254891828,0.00569563
36,rpmH,K02914,9122,Translation,03010 Ribosome [PATH:ko03010],-0.511281699,0.063331109
0,rpmI,K02916,9122,Translation,03011 Ribosome [BR:ko03011],-0.218648165,0.999823315
12,rpmI,K02916,9122,Translation,03011 Ribosome [BR:ko03011],-0.176402186,0.760424769
24,rpmI,K02916,9122,Translation,03011 Ribosome [BR:ko03011],-2.054006308,1.86e-5
36,rpmI,K02916,9122,Translation,03011 Ribosome [BR:ko03011],-1.067873664,5.09e-7
0,rpmI,K02916,9122,Translation,03010 Ribosome [PATH:ko03010],-0.218648165,0.999823315
12,rpmI,K02916,9122,Translation,03010 Ribosome [PATH:ko03010],-0.176402186,0.760424769
24,rpmI,K02916,9122,Translation,03010 Ribosome [PATH:ko03010],-2.054006308,1.86e-5
36,rpmI,K02916,9122,Translation,03010 Ribosome [PATH:ko03010],-1.067873664,5.09e-7
0,rpmJ,K02919,9122,Translation,03011 Ribosome [BR:ko03011],-0.123193647,0.999823315
12,rpmJ,K02919,9122,Translation,03011 Ribosome [BR:ko03011],-0.214115733,0.68544338
24,rpmJ,K02919,9122,Translation,03011 Ribosome [BR:ko03011],-1.520250253,1.25e-6
36,rpmJ,K02919,9122,Translation,03011 Ribosome [BR:ko03011],-0.699285641,0.001043321
0,rpmJ,K02919,9122,Translation,03010 Ribosome [PATH:ko03010],-0.123193647,0.999823315
12,rpmJ,K02919,9122,Translation,03010 Ribosome [PATH:ko03010],-0.214115733,0.68544338
24,rpmJ,K02919,9122,Translation,03010 Ribosome [PATH:ko03010],-1.520250253,1.25e-6
36,rpmJ,K02919,9122,Translation,03010 Ribosome [PATH:ko03010],-0.699285641,0.001043321
0,rpoA,K03040,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],0.11230844,0.999823315
12,rpoA,K03040,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],0.018235357,0.986873271
24,rpoA,K03040,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-1.267444763,1.01e-5
36,rpoA,K03040,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.405129719,0.04701512
0,rpoA,K03040,9121,Transcription,03020 RNA polymerase [PATH:ko03020],0.11230844,0.999823315
12,rpoA,K03040,9121,Transcription,03020 RNA polymerase [PATH:ko03020],0.018235357,0.986873271
24,rpoA,K03040,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-1.267444763,1.01e-5
36,rpoA,K03040,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.405129719,0.04701512
0,rpoA,K03040,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],0.11230844,0.999823315
12,rpoA,K03040,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],0.018235357,0.986873271
24,rpoA,K03040,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-1.267444763,1.01e-5
36,rpoA,K03040,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.405129719,0.04701512
0,rpoA,K03040,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],0.11230844,0.999823315
12,rpoA,K03040,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],0.018235357,0.986873271
24,rpoA,K03040,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-1.267444763,1.01e-5
36,rpoA,K03040,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.405129719,0.04701512
0,rpoA,K03040,9121,Transcription,03021 Transcription machinery [BR:ko03021],0.11230844,0.999823315
12,rpoA,K03040,9121,Transcription,03021 Transcription machinery [BR:ko03021],0.018235357,0.986873271
24,rpoA,K03040,9121,Transcription,03021 Transcription machinery [BR:ko03021],-1.267444763,1.01e-5
36,rpoA,K03040,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.405129719,0.04701512
0,rpoB,K03043,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],0.083170606,0.999823315
12,rpoB,K03043,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.018498191,0.978155147
24,rpoB,K03043,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.705740606,0.020196006
36,rpoB,K03043,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.276363447,0.188276196
0,rpoB,K03043,9121,Transcription,03021 Transcription machinery [BR:ko03021],0.083170606,0.999823315
12,rpoB,K03043,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.018498191,0.978155147
24,rpoB,K03043,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.705740606,0.020196006
36,rpoB,K03043,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.276363447,0.188276196
0,rpoB,K03043,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],0.083170606,0.999823315
12,rpoB,K03043,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.018498191,0.978155147
24,rpoB,K03043,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.705740606,0.020196006
36,rpoB,K03043,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.276363447,0.188276196
0,rpoB,K03043,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],0.083170606,0.999823315
12,rpoB,K03043,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.018498191,0.978155147
24,rpoB,K03043,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.705740606,0.020196006
36,rpoB,K03043,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.276363447,0.188276196
0,rpoB,K03043,9121,Transcription,03020 RNA polymerase [PATH:ko03020],0.083170606,0.999823315
12,rpoB,K03043,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.018498191,0.978155147
24,rpoB,K03043,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.705740606,0.020196006
36,rpoB,K03043,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.276363447,0.188276196
0,rpoC1,K03046,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.138808205,0.999823315
12,rpoC1,K03046,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.210296212,0.609426252
24,rpoC1,K03046,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-1.469688268,1.49e-7
36,rpoC1,K03046,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.828266044,1.32e-5
0,rpoC1,K03046,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.138808205,0.999823315
12,rpoC1,K03046,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.210296212,0.609426252
24,rpoC1,K03046,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-1.469688268,1.49e-7
36,rpoC1,K03046,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.828266044,1.32e-5
0,rpoC1,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.138808205,0.999823315
12,rpoC1,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.210296212,0.609426252
24,rpoC1,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021],-1.469688268,1.49e-7
36,rpoC1,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.828266044,1.32e-5
0,rpoC1,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.138808205,0.999823315
12,rpoC1,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.210296212,0.609426252
24,rpoC1,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-1.469688268,1.49e-7
36,rpoC1,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.828266044,1.32e-5
0,rpoC1,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.138808205,0.999823315
12,rpoC1,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.210296212,0.609426252
24,rpoC1,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-1.469688268,1.49e-7
36,rpoC1,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.828266044,1.32e-5
0,rpoC2,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.098707957,0.999823315
12,rpoC2,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.141780583,0.799038444
24,rpoC2,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021],-1.974831988,3.98e-11
36,rpoC2,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.781696079,4.31e-5
0,rpoC2,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.098707957,0.999823315
12,rpoC2,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.141780583,0.799038444
24,rpoC2,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-1.974831988,3.98e-11
36,rpoC2,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.781696079,4.31e-5
0,rpoC2,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.098707957,0.999823315
12,rpoC2,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.141780583,0.799038444
24,rpoC2,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-1.974831988,3.98e-11
36,rpoC2,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.781696079,4.31e-5
0,rpoC2,K03046,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.098707957,0.999823315
12,rpoC2,K03046,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.141780583,0.799038444
24,rpoC2,K03046,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-1.974831988,3.98e-11
36,rpoC2,K03046,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.781696079,4.31e-5
0,rpoC2,K03046,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.098707957,0.999823315
12,rpoC2,K03046,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.141780583,0.799038444
24,rpoC2,K03046,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-1.974831988,3.98e-11
36,rpoC2,K03046,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.781696079,4.31e-5
0,rpoD,K03086,9121,Transcription,03021 Transcription machinery [BR:ko03021],0.040729327,0.999823315
12,rpoD,K03086,9121,Transcription,03021 Transcription machinery [BR:ko03021],0.186463997,0.603156377
24,rpoD,K03086,9121,Transcription,03021 Transcription machinery [BR:ko03021],-1.190226057,0.002233399
36,rpoD,K03086,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.354935048,0.034935369
0,rpoZ,K03060,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],0.018891733,0.999823315
12,rpoZ,K03060,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.185444069,0.655420088
24,rpoZ,K03060,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-1.194954468,5.26944e-4
36,rpoZ,K03060,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-1.017413717,2.25e-5
0,rpoZ,K03060,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],0.018891733,0.999823315
12,rpoZ,K03060,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.185444069,0.655420088
24,rpoZ,K03060,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-1.194954468,5.26944e-4
36,rpoZ,K03060,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-1.017413717,2.25e-5
0,rpoZ,K03060,9121,Transcription,03020 RNA polymerase [PATH:ko03020],0.018891733,0.999823315
12,rpoZ,K03060,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-0.185444069,0.655420088
24,rpoZ,K03060,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-1.194954468,5.26944e-4
36,rpoZ,K03060,9121,Transcription,03020 RNA polymerase [PATH:ko03020],-1.017413717,2.25e-5
0,rpoZ,K03060,9121,Transcription,03021 Transcription machinery [BR:ko03021],0.018891733,0.999823315
12,rpoZ,K03060,9121,Transcription,03021 Transcription machinery [BR:ko03021],-0.185444069,0.655420088
24,rpoZ,K03060,9121,Transcription,03021 Transcription machinery [BR:ko03021],-1.194954468,5.26944e-4
36,rpoZ,K03060,9121,Transcription,03021 Transcription machinery [BR:ko03021],-1.017413717,2.25e-5
0,rpoZ,K03060,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],0.018891733,0.999823315
12,rpoZ,K03060,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.185444069,0.655420088
24,rpoZ,K03060,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-1.194954468,5.26944e-4
36,rpoZ,K03060,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-1.017413717,2.25e-5
0,rps1a,K02945,9122,Translation,03010 Ribosome [PATH:ko03010],0.10240278,0.999823315
12,rps1a,K02945,9122,Translation,03010 Ribosome [PATH:ko03010],-0.04648371,0.939213773
24,rps1a,K02945,9122,Translation,03010 Ribosome [PATH:ko03010],-1.577077917,1.43e-7
36,rps1a,K02945,9122,Translation,03010 Ribosome [PATH:ko03010],-0.407798918,0.047710784
0,rps1a,K02945,9122,Translation,03011 Ribosome [BR:ko03011],0.10240278,0.999823315
12,rps1a,K02945,9122,Translation,03011 Ribosome [BR:ko03011],-0.04648371,0.939213773
24,rps1a,K02945,9122,Translation,03011 Ribosome [BR:ko03011],-1.577077917,1.43e-7
36,rps1a,K02945,9122,Translation,03011 Ribosome [BR:ko03011],-0.407798918,0.047710784
0,rps1b,K02945,9122,Translation,03011 Ribosome [BR:ko03011],-0.136280629,0.999823315
12,rps1b,K02945,9122,Translation,03011 Ribosome [BR:ko03011],0.274950722,0.625577058
24,rps1b,K02945,9122,Translation,03011 Ribosome [BR:ko03011],-0.72409433,0.038907174
36,rps1b,K02945,9122,Translation,03011 Ribosome [BR:ko03011],-0.304991663,0.204470518
0,rps1b,K02945,9122,Translation,03010 Ribosome [PATH:ko03010],-0.136280629,0.999823315
12,rps1b,K02945,9122,Translation,03010 Ribosome [PATH:ko03010],0.274950722,0.625577058
24,rps1b,K02945,9122,Translation,03010 Ribosome [PATH:ko03010],-0.72409433,0.038907174
36,rps1b,K02945,9122,Translation,03010 Ribosome [PATH:ko03010],-0.304991663,0.204470518
0,rpsB,K02967,9122,Translation,03010 Ribosome [PATH:ko03010],-0.081559766,0.999823315
12,rpsB,K02967,9122,Translation,03010 Ribosome [PATH:ko03010],0.104144259,0.872502109
24,rpsB,K02967,9122,Translation,03010 Ribosome [PATH:ko03010],-0.402240706,0.227688267
36,rpsB,K02967,9122,Translation,03010 Ribosome [PATH:ko03010],0.239123064,0.428137121
0,rpsB,K02967,9122,Translation,03011 Ribosome [BR:ko03011],-0.081559766,0.999823315
12,rpsB,K02967,9122,Translation,03011 Ribosome [BR:ko03011],0.104144259,0.872502109
24,rpsB,K02967,9122,Translation,03011 Ribosome [BR:ko03011],-0.402240706,0.227688267
36,rpsB,K02967,9122,Translation,03011 Ribosome [BR:ko03011],0.239123064,0.428137121
0,rpsC,K02982,9122,Translation,03010 Ribosome [PATH:ko03010],-0.173432753,0.999823315
12,rpsC,K02982,9122,Translation,03010 Ribosome [PATH:ko03010],-0.010255353,0.989467952
24,rpsC,K02982,9122,Translation,03010 Ribosome [PATH:ko03010],-1.866508431,1.68e-10
36,rpsC,K02982,9122,Translation,03010 Ribosome [PATH:ko03010],-0.426713034,0.013011789
0,rpsC,K02982,9122,Translation,03011 Ribosome [BR:ko03011],-0.173432753,0.999823315
12,rpsC,K02982,9122,Translation,03011 Ribosome [BR:ko03011],-0.010255353,0.989467952
